edge_id,from_node_id,from_node_type,to_node_id,to_node_type,relationship,timestamp,trip_id,rider_id,route_id,station_id,mode,rider_segment,edge_strength,fare_bucket,region,province,city,promotion,same_household,prior_interactions,dwell_seconds,distance_bucket,total_fare_cad,citation_issued
EDGE301345,S013,Station,S007,Station,CONNECTS_TO,2025-06-16 17:15:14,,,,S013,bus,Commuter,0.473,$4.5-$6.5,NA,BC,Vancouver,None,False,0,41,10-20km,4.58,False
EDGE301346,R67359,Rider,V0466,Vehicle,BOARDED,2024-07-05 17:22:16,T101852,R67359,R057,S001,bus,Commuter,0.856,<$3,NA,BC,Vancouver,None,False,3,53,>=20km,2.11,False
EDGE301347,R74163,Rider,V0360,Vehicle,BOARDED,2025-06-01 11:45:34,T101130,R74163,R076,S022,bus,Commuter,0.875,<$3,NA,BC,Vancouver,CarFreeDay,False,3,42,10-20km,2.88,False
EDGE301348,R27181,Rider,V0762,Vehicle,BOARDED,2025-04-07 04:16:49,T100692,R27181,R017,S027,skytrain,Commuter,0.758,$3-$4.5,NA,BC,Vancouver,None,False,1,5,>=20km,3.39,False
EDGE301349,R56656,Rider,V0357,Vehicle,BOARDED,2024-02-29 07:52:04,T101427,R56656,R045,S002,bus,Commuter,0.994,<$3,NA,BC,Vancouver,CarFreeDay,False,2,25,10-20km,2.93,False
EDGE301350,R50606,Rider,S012,Station,ALIGHTED,2024-07-30 23:42:46,T101515,R50606,R054,S012,bus,Commuter,0.419,$3-$4.5,NA,BC,Vancouver,None,False,3,19,10-20km,3.09,False
EDGE301351,R088,Route,S023,Station,ROUTE_SERVES,2024-01-03 04:46:48,,,R088,S023,bus,Senior,0.345,$4.5-$6.5,NA,BC,Vancouver,SportsFinalsPass,False,3,33,>=20km,4.52,False
EDGE301352,S026,Station,S020,Station,CONNECTS_TO,2025-03-23 01:02:08,,,,S026,wce,Student,0.737,$4.5-$6.5,NA,BC,Vancouver,None,False,3,59,>=20km,4.53,False
EDGE301353,R58582,Rider,S008,Station,TRANSFERRED_TO,2025-05-10 15:40:46,T101840,R58582,R068,S008,skytrain,LowIncome,0.587,$3-$4.5,NA,BC,Vancouver,None,False,0,18,<2km,3.07,False
EDGE301354,R047,Route,S030,Station,ROUTE_SERVES,2025-05-06 11:16:10,,,R047,S030,skytrain,Commuter,0.126,>$6.5,NA,BC,Vancouver,NewYearPromo,False,1,32,>=20km,9.55,False
EDGE301355,R041,Route,S027,Station,ROUTE_SERVES,2025-05-26 11:35:40,,,R041,S027,skytrain,Student,0.925,<$3,NA,BC,Vancouver,None,False,0,5,2-5km,2.13,False
EDGE301356,R97714,Rider,S015,Station,ALIGHTED,2024-03-23 14:03:43,T101830,R97714,R006,S015,wce,Commuter,0.162,$3-$4.5,NA,BC,Vancouver,None,False,3,58,2-5km,4.23,False
EDGE301357,S015,Station,S015,Station,CONNECTS_TO,2024-06-06 19:50:34,,,,S015,bus,Tourist,0.467,$4.5-$6.5,NA,BC,Vancouver,None,False,2,27,5-10km,4.57,False
EDGE301358,R73819,Rider,S012,Station,ALIGHTED,2024-01-31 14:34:52,T101436,R73819,R091,S012,bus,LowIncome,0.292,<$3,NA,BC,Vancouver,HolidayFreeRide,False,1,23,10-20km,2.96,False
EDGE301359,R026,Route,S013,Station,ROUTE_SERVES,2024-06-23 06:56:10,,,R026,S013,bus,LowIncome,0.816,$3-$4.5,NA,BC,Vancouver,None,False,2,45,10-20km,4.04,False
EDGE301360,S029,Station,S019,Station,CONNECTS_TO,2024-11-24 23:28:52,,,,S029,bus,Commuter,0.919,<$3,NA,BC,Vancouver,CarFreeDay,False,2,40,>=20km,2.16,False
EDGE301361,R65849,Rider,V0886,Vehicle,BOARDED,2024-09-07 12:42:04,T101840,R65849,R077,S004,bus,Commuter,0.613,$3-$4.5,NA,BC,Vancouver,None,False,3,30,10-20km,3.19,False
EDGE301362,R14001,Rider,S020,Station,ALIGHTED,2024-05-07 22:45:55,T101490,R14001,R104,S020,skytrain,Student,0.488,>$6.5,NA,BC,Vancouver,SportsFinalsPass,False,8,7,<2km,7.19,False
EDGE301363,R044,Route,S018,Station,ROUTE_SERVES,2024-11-15 16:53:45,,,R044,S018,bus,Student,0.415,$3-$4.5,NA,BC,Vancouver,CarFreeDay,False,2,9,5-10km,3.18,False
EDGE301364,R50251,Rider,S008,Station,ALIGHTED,2025-03-06 08:02:48,T101789,R50251,R082,S008,skytrain,Student,0.675,$3-$4.5,NA,BC,Vancouver,SportsFinalsPass,False,3,65,5-10km,3.15,False
EDGE301365,R120,Route,S005,Station,ROUTE_SERVES,2024-12-10 18:38:04,,,R120,S005,skytrain,Commuter,0.824,<$3,NA,BC,Vancouver,CarFreeDay,False,5,32,>=20km,2.75,False
EDGE301366,R107,Route,S025,Station,ROUTE_SERVES,2024-08-13 23:53:17,,,R107,S025,wce,Student,0.512,$3-$4.5,NA,BC,Vancouver,None,False,2,12,5-10km,4.04,False
EDGE301367,S003,Station,S022,Station,CONNECTS_TO,2024-01-08 12:59:37,,,,S003,skytrain,Commuter,0.622,$3-$4.5,NA,BC,Vancouver,None,False,2,18,5-10km,3.17,False
EDGE301368,R43386,Rider,S001,Station,TRANSFERRED_TO,2025-05-16 11:03:35,T100554,R43386,R015,S001,bus,Commuter,0.561,>$6.5,NA,BC,Vancouver,HolidayFreeRide,False,3,53,<2km,9.03,False
EDGE301369,S021,Station,S006,Station,CONNECTS_TO,2024-05-09 15:19:04,,,,S021,bus,LowIncome,0.541,$4.5-$6.5,NA,BC,Vancouver,None,False,3,65,5-10km,4.51,False
EDGE301370,S020,Station,S003,Station,CONNECTS_TO,2024-12-25 11:55:05,,,,S020,bus,Commuter,0.603,$3-$4.5,NA,BC,Vancouver,CarFreeDay,False,1,50,>=20km,3.18,False
EDGE301371,R90508,Rider,S014,Station,TRANSFERRED_TO,2024-05-30 23:22:15,T101456,R90508,R096,S014,wce,Commuter,0.659,$3-$4.5,NA,BC,Vancouver,None,False,4,13,10-20km,3.32,False
EDGE301372,S022,Station,S029,Station,CONNECTS_TO,2025-02-22 20:52:27,,,,S022,bus,Commuter,0.95,<$3,NA,BC,Vancouver,HolidayFreeRide,False,1,5,10-20km,2.08,False
EDGE301373,R45362,Rider,V0832,Vehicle,BOARDED,2024-05-22 13:08:28,T102488,R45362,R073,S027,bus,Commuter,0.692,>$6.5,NA,BC,Vancouver,None,False,4,18,10-20km,8.17,False
EDGE301374,S022,Station,S024,Station,CONNECTS_TO,2024-12-30 07:40:45,,,,S022,wce,Tourist,0.253,<$3,NA,BC,Vancouver,HolidayFreeRide,False,1,29,10-20km,2.32,False
EDGE301375,S003,Station,S016,Station,CONNECTS_TO,2024-11-21 05:45:59,,,,S003,bus,Commuter,0.617,$3-$4.5,NA,BC,Vancouver,None,False,1,40,10-20km,3.2,False
EDGE301376,S010,Station,S013,Station,CONNECTS_TO,2024-01-09 20:58:21,,,,S010,seabus,Student,0.103,>$6.5,NA,BC,Vancouver,SportsFinalsPass,False,1,24,10-20km,8.11,False
EDGE301377,R36852,Rider,V0820,Vehicle,BOARDED,2025-04-15 16:38:10,T102018,R36852,R008,S028,skytrain,Commuter,0.205,$3-$4.5,NA,BC,Vancouver,None,False,0,14,5-10km,3.11,False
EDGE301378,R059,Route,S020,Station,ROUTE_SERVES,2024-08-21 10:50:30,,,R059,S020,skytrain,Occasional,0.514,<$3,NA,BC,Vancouver,HolidayFreeRide,False,0,28,10-20km,2.03,False
EDGE301379,R027,Route,S002,Station,ROUTE_SERVES,2025-03-31 04:28:10,,,R027,S002,skytrain,Student,0.631,$3-$4.5,NA,BC,Vancouver,None,False,1,73,10-20km,3.35,False
EDGE301380,R103,Route,S028,Station,ROUTE_SERVES,2024-04-20 11:15:03,,,R103,S028,bus,Commuter,0.778,$3-$4.5,NA,BC,Vancouver,None,False,1,63,>=20km,3.19,False
EDGE301381,S006,Station,S019,Station,CONNECTS_TO,2024-08-02 18:30:40,,,,S006,bus,Senior,0.825,$3-$4.5,NA,BC,Vancouver,None,False,0,23,2-5km,3.13,False
EDGE301382,R69811,Rider,V0145,Vehicle,BOARDED,2024-04-21 03:31:02,T100769,R69811,R120,S024,bus,Student,0.334,<$3,NA,BC,Vancouver,None,False,3,43,2-5km,2.17,False
EDGE301383,R075,Route,S017,Station,ROUTE_SERVES,2024-03-20 23:31:37,,,R075,S017,wce,Commuter,0.567,$3-$4.5,NA,BC,Vancouver,CarFreeDay,False,0,30,10-20km,3.2,False
EDGE301384,R94084,Rider,S007,Station,ALIGHTED,2024-08-10 20:56:21,T101837,R94084,R095,S007,bus,Commuter,0.795,<$3,NA,BC,Vancouver,None,False,3,55,10-20km,2.16,False
EDGE301385,R91479,Rider,S004,Station,TRANSFERRED_TO,2025-01-07 17:19:07,T101095,R91479,R092,S004,wce,Student,0.261,>$6.5,NA,BC,Vancouver,CarFreeDay,False,3,34,2-5km,7.13,False
EDGE301386,R67046,Rider,S026,Station,TRANSFERRED_TO,2024-08-30 23:54:51,T100084,R67046,R041,S026,skytrain,Student,0.276,$4.5-$6.5,NA,BC,Vancouver,None,False,2,12,>=20km,4.54,False
EDGE301387,R64361,Rider,V0872,Vehicle,BOARDED,2025-01-01 02:26:09,T100851,R64361,R111,S001,wce,Commuter,0.597,>$6.5,NA,BC,Vancouver,None,False,2,45,>=20km,8.19,False
EDGE301388,R62338,Rider,S009,Station,ALIGHTED,2025-01-13 19:41:51,T100500,R62338,R062,S009,seabus,Student,0.121,<$3,NA,BC,Vancouver,None,False,1,58,>=20km,2.8,False
EDGE301389,S008,Station,S027,Station,CONNECTS_TO,2025-06-10 15:35:31,,,,S008,skytrain,Student,0.947,$3-$4.5,NA,BC,Vancouver,None,False,0,58,10-20km,3.12,False
EDGE301390,R24242,Rider,S024,Station,ALIGHTED,2024-07-30 12:42:15,T100083,R24242,R020,S024,bus,Student,0.31,$3-$4.5,NA,BC,Vancouver,None,False,2,39,5-10km,3.06,False
EDGE301391,S018,Station,S027,Station,CONNECTS_TO,2024-05-11 20:13:37,,,,S018,bus,Commuter,0.119,$3-$4.5,NA,BC,Vancouver,HolidayFreeRide,False,2,24,5-10km,3.15,False
EDGE301392,S009,Station,S003,Station,CONNECTS_TO,2024-03-09 00:29:32,,,,S009,skytrain,Commuter,0.82,$3-$4.5,NA,BC,Vancouver,None,False,2,64,2-5km,3.11,False
EDGE301393,R31537,Rider,V0428,Vehicle,BOARDED,2025-06-29 18:34:23,T101183,R31537,R107,S020,bus,Commuter,0.531,$3-$4.5,NA,BC,Vancouver,None,False,3,5,10-20km,3.08,False
EDGE301394,R71566,Rider,S013,Station,ALIGHTED,2024-10-17 19:21:50,T100461,R71566,R058,S013,skytrain,Commuter,0.384,$3-$4.5,NA,BC,Vancouver,None,False,0,63,10-20km,3.35,False
EDGE301395,R91208,Rider,S013,Station,ALIGHTED,2024-10-27 12:09:45,T100958,R91208,R079,S013,seabus,Student,0.81,<$3,NA,BC,Vancouver,CarFreeDay,False,1,38,10-20km,2.19,False
EDGE301396,R11606,Rider,S006,Station,TRANSFERRED_TO,2025-01-04 07:10:01,T102167,R11606,R107,S006,wce,Commuter,0.237,$3-$4.5,NA,BC,Vancouver,None,False,5,5,10-20km,3.14,False
EDGE301397,R70318,Rider,S005,Station,TRANSFERRED_TO,2024-10-04 08:04:43,T100981,R70318,R064,S005,skytrain,Commuter,0.838,$3-$4.5,NA,BC,Vancouver,None,False,3,54,<2km,3.14,False
EDGE301398,R72383,Rider,V0833,Vehicle,BOARDED,2024-01-18 18:30:44,T100720,R72383,R062,S019,seabus,Commuter,0.23,$3-$4.5,NA,BC,Vancouver,None,False,0,15,10-20km,3.14,False
EDGE301399,R90726,Rider,S003,Station,TRANSFERRED_TO,2024-12-30 13:49:56,T100297,R90726,R048,S003,bus,Commuter,0.163,<$3,NA,BC,Vancouver,SportsFinalsPass,False,0,34,10-20km,2.12,False
EDGE301400,R32103,Rider,R87254,Rider,SHARES_TRIP_WITH,2024-04-03 09:09:22,T100173,R32103,R028,S026,skytrain,Commuter,0.258,<$3,NA,BC,Vancouver,NewYearPromo,False,4,58,2-5km,2.06,False
EDGE301401,R36576,Rider,S028,Station,TRANSFERRED_TO,2024-07-13 15:25:42,T100119,R36576,R099,S028,bus,Commuter,0.81,<$3,NA,BC,Vancouver,None,False,1,41,5-10km,2.13,False
EDGE301402,R120,Route,S007,Station,ROUTE_SERVES,2025-06-07 19:49:10,,,R120,S007,bus,Senior,0.148,$3-$4.5,NA,BC,Vancouver,CarFreeDay,False,0,77,>=20km,3.36,False
EDGE301403,R70365,Rider,S004,Station,ALIGHTED,2024-09-28 10:17:49,T101132,R70365,R011,S004,bus,Commuter,0.204,$3-$4.5,NA,BC,Vancouver,None,False,0,55,>=20km,3.11,False
EDGE301404,R53503,Rider,S014,Station,TRANSFERRED_TO,2024-07-19 10:43:19,T101753,R53503,R088,S014,skytrain,Commuter,0.742,$4.5-$6.5,NA,BC,Vancouver,None,False,1,12,>=20km,4.83,False
EDGE301405,R113,Route,S016,Station,ROUTE_SERVES,2024-02-27 07:31:56,,,R113,S016,bus,LowIncome,0.129,$3-$4.5,NA,BC,Vancouver,NewYearPromo,False,2,74,10-20km,3.41,False
EDGE301406,R65963,Rider,S001,Station,ALIGHTED,2024-12-20 03:37:23,T100512,R65963,R017,S001,bus,LowIncome,0.5,<$3,NA,BC,Vancouver,SportsFinalsPass,False,1,60,5-10km,2.86,False
EDGE301407,R072,Route,S017,Station,ROUTE_SERVES,2024-01-23 01:47:16,,,R072,S017,bus,Senior,0.355,<$3,NA,BC,Vancouver,None,False,2,19,<2km,2.8,False
EDGE301408,S002,Station,S012,Station,CONNECTS_TO,2025-03-21 23:23:50,,,,S002,skytrain,Commuter,0.722,<$3,NA,BC,Vancouver,None,False,0,22,>=20km,2.05,False
EDGE301409,R50482,Rider,V0873,Vehicle,BOARDED,2025-06-20 17:12:40,T101708,R50482,R049,S013,seabus,Commuter,0.229,$3-$4.5,NA,BC,Vancouver,None,False,0,5,5-10km,3.94,False
EDGE301410,R78045,Rider,S018,Station,TRANSFERRED_TO,2025-01-07 21:09:31,T101524,R78045,R065,S018,seabus,Senior,0.34,$3-$4.5,NA,BC,Vancouver,HolidayFreeRide,False,1,31,10-20km,3.12,False
EDGE301411,R051,Route,S029,Station,ROUTE_SERVES,2025-06-08 18:40:52,,,R051,S029,bus,Occasional,0.128,<$3,NA,BC,Vancouver,None,False,1,42,5-10km,2.11,False
EDGE301412,R46091,Rider,S012,Station,ALIGHTED,2025-03-13 15:33:36,T101559,R46091,R039,S012,seabus,Senior,0.325,$3-$4.5,NA,BC,Vancouver,None,False,4,32,>=20km,3.2,False
EDGE301413,S027,Station,S014,Station,CONNECTS_TO,2024-08-11 21:48:16,,,,S027,wce,Commuter,0.447,<$3,NA,BC,Vancouver,HolidayFreeRide,False,1,29,10-20km,2.16,False
EDGE301414,S027,Station,S030,Station,CONNECTS_TO,2024-04-13 11:53:22,,,,S027,bus,Commuter,0.858,>$6.5,NA,BC,Vancouver,None,False,3,45,5-10km,8.21,False
EDGE301415,R20393,Rider,S013,Station,TRANSFERRED_TO,2025-04-24 14:30:28,T100547,R20393,R007,S013,bus,Student,0.365,$3-$4.5,NA,BC,Vancouver,None,False,4,25,>=20km,3.32,False
EDGE301416,R89140,Rider,S015,Station,ALIGHTED,2025-01-24 02:14:31,T101141,R89140,R054,S015,bus,Commuter,0.593,$4.5-$6.5,NA,BC,Vancouver,None,False,0,57,>=20km,6.25,False
EDGE301417,R19979,Rider,S025,Station,ALIGHTED,2024-09-30 15:35:57,T101496,R19979,R018,S025,bus,Student,0.408,$3-$4.5,NA,BC,Vancouver,None,False,5,24,10-20km,3.2,False
EDGE301418,R80864,Rider,V0879,Vehicle,BOARDED,2025-04-04 07:47:27,T101434,R80864,R027,S029,skytrain,Commuter,0.812,$3-$4.5,NA,BC,Vancouver,HolidayFreeRide,False,2,64,>=20km,4.09,False
EDGE301419,R22255,Rider,S029,Station,TRANSFERRED_TO,2025-01-30 08:59:41,T102056,R22255,R084,S029,bus,Commuter,0.466,$3-$4.5,NA,BC,Vancouver,None,False,4,5,10-20km,4.21,False
EDGE301420,R96375,Rider,R89867,Rider,SHARES_TRIP_WITH,2024-04-13 07:57:20,T101868,R96375,R087,S002,bus,Commuter,0.425,$4.5-$6.5,NA,BC,Vancouver,None,False,1,48,>=20km,4.53,False
EDGE301421,R34090,Rider,S013,Station,ALIGHTED,2024-12-24 21:18:14,T100974,R34090,R014,S013,bus,Commuter,0.449,<$3,NA,BC,Vancouver,None,False,1,33,>=20km,2.3,False
EDGE301422,R101,Route,S008,Station,ROUTE_SERVES,2025-06-12 09:18:02,,,R101,S008,skytrain,Student,0.542,>$6.5,NA,BC,Vancouver,CarFreeDay,False,3,67,>=20km,7.21,False
EDGE301423,R074,Route,S023,Station,ROUTE_SERVES,2024-04-23 22:58:42,,,R074,S023,bus,Occasional,0.758,$3-$4.5,NA,BC,Vancouver,HolidayFreeRide,False,1,23,10-20km,3.08,False
EDGE301424,R74229,Rider,V0359,Vehicle,BOARDED,2025-03-09 16:10:48,T102177,R74229,R026,S013,bus,Commuter,0.914,$4.5-$6.5,NA,BC,Vancouver,SportsFinalsPass,False,2,37,>=20km,4.57,False
EDGE301425,R116,Route,S030,Station,ROUTE_SERVES,2024-10-24 19:49:06,,,R116,S030,seabus,Senior,0.322,$3-$4.5,NA,BC,Vancouver,HolidayFreeRide,False,0,45,10-20km,3.3,False
EDGE301426,S005,Station,S003,Station,CONNECTS_TO,2025-01-26 16:22:21,,,,S005,bus,Student,0.602,<$3,NA,BC,Vancouver,None,False,2,34,5-10km,2.83,False
EDGE301427,R50025,Rider,S019,Station,ALIGHTED,2025-03-27 23:18:07,T101194,R50025,R030,S019,bus,Commuter,0.314,<$3,NA,BC,Vancouver,None,False,2,51,>=20km,2.83,False
EDGE301428,R101,Route,S017,Station,ROUTE_SERVES,2024-04-17 20:40:19,,,R101,S017,bus,Commuter,0.121,>$6.5,NA,BC,Vancouver,None,False,4,21,10-20km,8.15,False
EDGE301429,R68987,Rider,S026,Station,ALIGHTED,2024-12-12 15:58:39,T100046,R68987,R100,S026,wce,Student,0.423,$3-$4.5,NA,BC,Vancouver,CarFreeDay,False,3,22,10-20km,3.19,False
EDGE301430,R81519,Rider,S013,Station,TRANSFERRED_TO,2024-07-01 23:08:41,T101381,R81519,R015,S013,bus,Commuter,0.398,>$6.5,NA,BC,Vancouver,CarFreeDay,False,1,23,5-10km,7.14,False
EDGE301431,R51747,Rider,S012,Station,TRANSFERRED_TO,2024-09-14 02:18:18,T101067,R51747,R013,S012,skytrain,Tourist,0.271,<$3,NA,BC,Vancouver,CarFreeDay,False,1,32,10-20km,2.72,False
EDGE301432,R069,Route,S012,Station,ROUTE_SERVES,2024-09-02 14:10:08,,,R069,S012,bus,Commuter,0.715,$3-$4.5,NA,BC,Vancouver,CarFreeDay,False,0,55,10-20km,3.17,False
EDGE301433,S002,Station,S010,Station,CONNECTS_TO,2025-02-01 09:38:30,,,,S002,skytrain,Commuter,0.68,$4.5-$6.5,NA,BC,Vancouver,None,False,1,19,5-10km,4.55,False
EDGE301434,R62456,Rider,V0621,Vehicle,BOARDED,2024-12-25 21:29:17,T101206,R62456,R105,S019,wce,Senior,0.461,<$3,NA,BC,Vancouver,None,False,0,43,5-10km,2.17,False
EDGE301435,R36187,Rider,V0120,Vehicle,BOARDED,2024-11-03 11:11:06,T100881,R36187,R052,S010,skytrain,Student,0.193,$3-$4.5,NA,BC,Vancouver,None,False,3,44,10-20km,3.1,False
EDGE301436,R22705,Rider,V0205,Vehicle,BOARDED,2024-04-05 03:00:41,T100943,R22705,R067,S025,skytrain,Commuter,0.842,$4.5-$6.5,NA,BC,Vancouver,None,False,1,18,5-10km,6.16,False
EDGE301437,R095,Route,S025,Station,ROUTE_SERVES,2024-04-26 11:56:28,,,R095,S025,bus,Commuter,0.302,<$3,NA,BC,Vancouver,None,False,4,71,10-20km,1.9,False
EDGE301438,R19486,Rider,V0308,Vehicle,BOARDED,2025-01-05 19:40:39,T100238,R19486,R105,S026,bus,Occasional,0.477,$4.5-$6.5,NA,BC,Vancouver,None,False,2,32,>=20km,4.61,False
EDGE301439,R33176,Rider,V0858,Vehicle,BOARDED,2025-03-03 12:10:36,T101518,R33176,R083,S009,skytrain,Commuter,0.376,$3-$4.5,NA,BC,Vancouver,None,False,3,30,10-20km,3.14,False
EDGE301440,R52374,Rider,S010,Station,ALIGHTED,2024-11-10 18:42:30,T101623,R52374,R085,S010,bus,Commuter,0.474,$3-$4.5,NA,BC,Vancouver,None,False,0,43,10-20km,3.13,False
EDGE301441,R69278,Rider,R51013,Rider,SHARES_TRIP_WITH,2024-12-02 12:37:01,T102271,R69278,R033,S021,bus,Commuter,0.83,$3-$4.5,NA,BC,Vancouver,HolidayFreeRide,False,5,40,10-20km,3.19,False
EDGE301442,R32588,Rider,V0825,Vehicle,BOARDED,2024-07-18 01:41:18,T100020,R32588,R092,S002,bus,Student,0.402,<$3,NA,BC,Vancouver,SportsFinalsPass,False,3,30,>=20km,1.89,False
EDGE301443,S015,Station,S014,Station,CONNECTS_TO,2025-04-23 21:14:05,,,,S015,bus,Student,0.813,$3-$4.5,NA,BC,Vancouver,None,False,5,23,2-5km,3.15,False
EDGE301444,S013,Station,S007,Station,CONNECTS_TO,2024-06-08 17:03:55,,,,S013,skytrain,Commuter,0.731,$4.5-$6.5,NA,BC,Vancouver,CarFreeDay,False,2,65,10-20km,4.55,False
EDGE301445,R94485,Rider,S022,Station,ALIGHTED,2025-02-07 18:04:15,T100448,R94485,R106,S022,bus,Senior,0.683,$4.5-$6.5,NA,BC,Vancouver,None,False,3,64,5-10km,4.57,False
EDGE301446,S010,Station,S020,Station,CONNECTS_TO,2025-03-30 11:25:43,,,,S010,skytrain,Commuter,0.562,$4.5-$6.5,NA,BC,Vancouver,None,False,2,5,10-20km,4.58,False
EDGE301447,S025,Station,S007,Station,CONNECTS_TO,2024-11-10 03:51:28,,,,S025,skytrain,Commuter,0.595,$3-$4.5,NA,BC,Vancouver,None,False,3,37,10-20km,4.24,False
EDGE301448,R86265,Rider,S023,Station,ALIGHTED,2024-01-02 12:02:10,T100502,R86265,R019,S023,skytrain,Commuter,0.882,$3-$4.5,NA,BC,Vancouver,CarFreeDay,False,1,63,10-20km,3.11,False
EDGE301449,R68085,Rider,V0799,Vehicle,BOARDED,2025-03-25 19:15:16,T100428,R68085,R086,S008,seabus,Commuter,0.521,$3-$4.5,NA,BC,Vancouver,None,False,3,44,10-20km,3.1,False
EDGE301450,S019,Station,S014,Station,CONNECTS_TO,2024-07-16 09:51:08,,,,S019,bus,Commuter,0.329,$3-$4.5,NA,BC,Vancouver,None,False,1,59,>=20km,3.1,False
EDGE301451,R77466,Rider,R85590,Rider,SHARES_TRIP_WITH,2024-01-19 15:28:45,T100146,R77466,R094,S012,seabus,Tourist,0.1,<$3,NA,BC,Vancouver,None,False,0,37,10-20km,2.19,False
EDGE301452,R33123,Rider,V0173,Vehicle,BOARDED,2024-07-29 19:33:51,T102408,R33123,R101,S001,skytrain,Commuter,0.476,>$6.5,NA,BC,Vancouver,None,False,2,38,10-20km,8.1,False
EDGE301453,R42647,Rider,S010,Station,TRANSFERRED_TO,2024-11-13 10:35:02,T102199,R42647,R005,S010,skytrain,Occasional,0.434,$3-$4.5,NA,BC,Vancouver,None,False,3,10,10-20km,3.14,False
EDGE301454,R40206,Rider,R12232,Rider,SHARES_TRIP_WITH,2025-06-15 01:07:56,T100856,R40206,R005,S021,bus,Commuter,0.16,$4.5-$6.5,NA,BC,Vancouver,None,False,3,37,10-20km,4.81,False
EDGE301455,S020,Station,S013,Station,CONNECTS_TO,2025-01-21 03:38:35,,,,S020,bus,Commuter,0.66,$3-$4.5,NA,BC,Vancouver,None,False,5,76,10-20km,3.19,False
EDGE301456,S006,Station,S015,Station,CONNECTS_TO,2024-03-25 10:56:35,,,,S006,bus,Commuter,0.748,>$6.5,NA,BC,Vancouver,None,False,1,13,10-20km,9.23,False
EDGE301457,R60135,Rider,S007,Station,ALIGHTED,2024-03-12 13:09:56,T100000,R60135,R112,S007,skytrain,Student,0.257,<$3,NA,BC,Vancouver,None,False,2,21,10-20km,2.92,False
EDGE301458,R011,Route,S005,Station,ROUTE_SERVES,2024-07-29 06:33:12,,,R011,S005,skytrain,Senior,0.326,$3-$4.5,NA,BC,Vancouver,HolidayFreeRide,False,3,37,10-20km,3.17,False
EDGE301459,S028,Station,S006,Station,CONNECTS_TO,2024-05-16 13:21:09,,,,S028,skytrain,Commuter,0.227,<$3,NA,BC,Vancouver,CarFreeDay,False,0,37,>=20km,2.04,False
EDGE301460,R002,Route,S013,Station,ROUTE_SERVES,2024-04-02 23:30:24,,,R002,S013,skytrain,Commuter,0.262,<$3,NA,BC,Vancouver,CarFreeDay,False,4,5,10-20km,2.16,False
EDGE301461,R13407,Rider,S005,Station,ALIGHTED,2024-08-21 11:21:19,T100774,R13407,R041,S005,skytrain,Student,0.327,$3-$4.5,NA,BC,Vancouver,None,False,2,41,2-5km,3.12,False
EDGE301462,S014,Station,S029,Station,CONNECTS_TO,2025-03-04 08:42:29,,,,S014,bus,Commuter,0.911,<$3,NA,BC,Vancouver,SportsFinalsPass,False,1,49,5-10km,2.11,False
EDGE301463,R76090,Rider,V0195,Vehicle,BOARDED,2024-10-21 16:55:09,T101200,R76090,R044,S027,bus,Commuter,0.648,$3-$4.5,NA,BC,Vancouver,None,False,3,69,5-10km,3.15,False
EDGE301464,S004,Station,S003,Station,CONNECTS_TO,2024-03-06 06:18:48,,,,S004,skytrain,Commuter,0.642,$4.5-$6.5,NA,BC,Vancouver,SportsFinalsPass,False,2,49,5-10km,4.5,False
EDGE301465,R14629,Rider,S010,Station,TRANSFERRED_TO,2024-10-11 11:50:45,T100258,R14629,R075,S010,skytrain,Commuter,0.343,$3-$4.5,NA,BC,Vancouver,None,False,1,19,10-20km,3.1,False
EDGE301466,R98120,Rider,S005,Station,ALIGHTED,2024-10-12 05:17:19,T100183,R98120,R067,S005,seabus,Commuter,0.957,$3-$4.5,NA,BC,Vancouver,HolidayFreeRide,False,0,7,10-20km,3.13,False
EDGE301467,S009,Station,S007,Station,CONNECTS_TO,2025-04-29 17:49:20,,,,S009,skytrain,Student,0.656,$3-$4.5,NA,BC,Vancouver,None,False,1,10,<2km,3.17,False
EDGE301468,R98245,Rider,S026,Station,ALIGHTED,2025-04-11 18:20:26,T101459,R98245,R098,S026,bus,Commuter,0.682,$4.5-$6.5,NA,BC,Vancouver,None,False,4,79,5-10km,4.58,False
EDGE301469,R23004,Rider,V0486,Vehicle,BOARDED,2025-05-18 20:39:30,T102056,R23004,R001,S014,bus,LowIncome,0.589,$3-$4.5,NA,BC,Vancouver,None,False,1,21,10-20km,3.33,False
EDGE301470,R78002,Rider,S022,Station,ALIGHTED,2024-01-02 07:03:42,T100053,R78002,R101,S022,bus,Senior,0.936,$3-$4.5,NA,BC,Vancouver,SportsFinalsPass,False,1,31,5-10km,3.2,False
EDGE301471,S005,Station,S030,Station,CONNECTS_TO,2025-03-05 06:11:21,,,,S005,bus,Commuter,0.657,<$3,NA,BC,Vancouver,None,False,3,42,>=20km,2.16,False
EDGE301472,R009,Route,S027,Station,ROUTE_SERVES,2024-06-25 16:31:56,,,R009,S027,skytrain,Commuter,0.334,$3-$4.5,NA,BC,Vancouver,SportsFinalsPass,False,2,44,10-20km,3.3,False
EDGE301473,R41414,Rider,S024,Station,ALIGHTED,2024-01-06 10:07:19,T101252,R41414,R058,S024,skytrain,Commuter,0.159,$3-$4.5,NA,BC,Vancouver,None,False,2,62,10-20km,3.09,False
