trip_id,rider_id,route_id,mode,origin_station_id,destination_station_id,board_datetime,alight_datetime,country,province,fare_class,payment_method,transfers,zones_charged,distance_km,base_fare_cad,discount_rate,discount_amount_cad,yvr_addfare_cad,total_fare_cad,on_time_arrival,service_disruption,polyline_stations
T101192,R84548,R049,bus,S027,S011,2024-08-07 09:07:14,2024-08-07 09:43:37,CA,BC,youth,compass_card,2,1,15.4,3.21,0.32,1.03,0.0,2.18,True,False,S026|S010|S007|S003|S015|S012|S006|S014
T101193,R95799,R111,skytrain,S029,S013,2024-12-06 06:33:07,2024-12-06 06:49:17,CA,BC,youth,compass_card,1,2,12.15,4.51,0.32,1.44,0.0,3.07,True,False,S027|S030|S019|S008|S001|S002|S019|S022|S020|S022|S008
T101194,R59615,R093,bus,S030,S003,2024-10-05 18:15:30,2024-10-05 18:38:12,CA,BC,tourist,compass_card,0,1,8.65,3.15,0.1,0.32,0.0,2.83,True,False,S015|S007|S010|S024|S029|S006
T101195,R76083,R003,skytrain,S002,S014,2024-10-16 11:41:45,2024-10-16 11:51:30,CA,BC,adult,mobile_pay,0,1,6.29,3.12,0.0,0.0,0.0,3.12,True,False,S020|S014|S021|S009|S005
T101196,R45916,R070,skytrain,S003,S013,2024-09-19 13:57:09,2024-09-19 14:10:10,CA,BC,adult,compass_card,1,2,8.05,4.59,0.0,0.0,0.0,4.59,True,False,S006|S020|S004|S001|S024|S017|S014|S026|S015|S028
T101197,R49579,R004,skytrain,S022,S016,2024-07-13 07:11:56,2024-07-13 07:22:59,CA,BC,adult,compass_card,0,1,6.19,3.17,0.0,0.0,0.0,3.17,True,False,S004|S009|S024|S007|S008|S029|S027
T101198,R33226,R009,skytrain,S026,S009,2024-06-01 20:28:11,2024-06-01 20:57:29,CA,BC,adult,compass_card,0,1,16.03,3.18,0.0,0.0,0.0,3.18,True,False,S010|S025|S016|S013|S005
T101199,R50542,R038,wce,S014,S029,2024-02-11 06:13:00,2024-02-11 06:22:22,CA,BC,adult,compass_card,1,1,7.33,3.12,0.0,0.0,0.0,3.12,True,False,S007|S021|S007|S028|S010|S025|S022
T101200,R58298,R039,skytrain,S007,S015,2025-04-20 19:29:56,2025-04-20 19:46:11,CA,BC,senior,compass_card,1,1,9.59,3.15,0.35,1.1,0.0,2.05,True,False,S006|S015|S027|S005|S001|S011|S009|S008|S021
T101201,R76551,R007,bus,S015,S008,2024-08-10 16:06:19,2024-08-10 16:35:54,CA,BC,adult,compass_card,1,1,9.6,3.15,0.0,0.0,0.0,3.15,True,False,S012|S020|S023|S021|S015|S003
T101202,R29332,R119,bus,S001,S017,2024-03-18 13:04:33,2024-03-18 13:35:00,CA,BC,adult,cash,1,1,8.22,3.32,0.0,0.0,0.0,3.32,True,False,S005|S029|S011|S024|S013|S023|S007|S024
T101203,R25212,R113,skytrain,S013,S024,2024-05-16 15:46:31,2024-05-16 15:58:56,CA,BC,youth,compass_card,2,1,9.01,3.13,0.32,1.0,0.0,2.13,False,False,S014|S025|S020|S009|S003|S005
T101204,R35525,R088,bus,S018,S002,2024-04-08 11:26:34,2024-04-08 11:52:50,CA,BC,senior,mobile_pay,1,1,11.58,3.11,0.35,1.09,0.0,2.02,True,False,S002|S012|S008|S017|S012|S021|S023|S027|S020|S024|S025
T101205,R77581,R001,skytrain,S026,S002,2024-09-17 10:08:36,2024-09-17 10:19:24,CA,BC,adult,contactless_cc,0,2,7.38,4.54,0.0,0.0,0.0,4.54,True,False,S001|S010|S018|S021|S013|S010|S014|S023
T101206,R76473,R044,skytrain,S012,S005,2024-07-11 16:02:48,2024-07-11 16:17:04,CA,BC,adult,compass_card,2,1,9.89,3.16,0.0,0.0,0.0,3.16,True,False,S029|S018|S002|S020|S006|S010|S006|S018
T101207,R51644,R119,skytrain,S016,S011,2025-03-18 08:34:25,2025-03-18 08:46:44,CA,BC,adult,compass_card,1,1,6.91,3.1,0.0,0.0,0.0,3.1,True,False,S029|S015|S005|S003|S012
T101208,R65450,R020,skytrain,S023,S017,2025-02-25 01:25:51,2025-02-25 01:39:23,CA,BC,senior,compass_card,0,2,8.65,4.59,0.35,1.61,0.0,2.98,True,False,S014|S005|S010|S004|S012
T101209,R66437,R032,skytrain,S002,S006,2025-04-25 06:37:25,2025-04-25 07:09:45,CA,BC,adult,compass_card,0,2,23.18,4.54,0.0,0.0,0.0,4.54,True,False,S016|S029|S027|S009|S025|S012
T101210,R90752,R111,bus,S030,S014,2025-04-28 17:29:10,2025-04-28 17:53:19,CA,BC,adult,mobile_pay,1,1,10.31,3.14,0.0,0.0,0.0,3.14,False,False,S010|S030|S029|S009|S021|S028|S025|S009|S018
T101211,R17636,R034,seabus,S011,S015,2024-02-15 09:02:29,2024-02-15 09:15:29,CA,BC,youth,contactless_cc,0,1,9.13,3.18,0.32,1.02,0.0,2.16,True,False,S029|S006|S012|S025|S016|S026|S005|S019|S029
T101212,R36055,R112,skytrain,S030,S022,2024-10-18 01:20:17,2024-10-18 01:38:04,CA,BC,youth,mobile_pay,0,1,11.79,3.21,0.32,1.03,0.0,2.18,True,False,S021|S027|S015|S002|S008|S005|S002|S009
T101213,R66912,R007,bus,S006,S002,2024-11-10 04:43:22,2024-11-10 05:54:32,CA,BC,adult,compass_card,0,1,25.03,3.19,0.0,0.0,0.0,3.19,True,False,S016|S009|S006|S024|S015|S014
T101214,R77852,R062,skytrain,S004,S030,2024-03-01 19:38:29,2024-03-01 20:06:13,CA,BC,youth,compass_card,1,1,14.49,3.14,0.32,1.0,0.0,2.14,True,False,S030|S016|S002|S016|S012|S024|S018|S016|S015|S017|S004
T101215,R85475,R093,bus,S028,S024,2024-08-13 06:34:52,2024-08-13 06:53:00,CA,BC,adult,mobile_pay,0,1,9.34,3.13,0.0,0.0,0.0,3.13,True,False,S028|S005|S004|S013|S003|S008|S029|S010|S006|S028|S006
T101216,R97157,R084,bus,S024,S017,2024-02-26 16:09:04,2024-02-26 16:44:09,CA,BC,adult,compass_card,0,1,9.72,3.14,0.0,0.0,0.0,3.14,True,False,S027|S009|S020|S030|S022|S019|S007|S020
T101217,R16586,R014,skytrain,S001,S018,2024-05-20 10:46:41,2024-05-20 11:19:34,CA,BC,youth,compass_card,1,2,18.55,4.57,0.32,1.46,5.0,8.11,True,False,S025|S019|S006|S015|S003|S009
T101218,R28982,R010,skytrain,S025,S016,2024-11-12 11:14:10,2024-11-12 11:28:30,CA,BC,adult,contactless_cc,1,1,9.85,3.18,0.0,0.0,0.0,3.18,True,False,S022|S004|S030|S011|S001|S011|S023
T101219,R59190,R096,bus,S022,S004,2025-04-28 03:50:04,2025-04-28 04:15:47,CA,BC,adult,compass_card,0,1,8.19,3.16,0.0,0.0,0.0,3.16,True,False,S013|S012|S020|S004|S028|S011
T101220,R31162,R055,bus,S005,S001,2024-02-16 23:24:35,2024-02-16 23:44:22,CA,BC,adult,compass_card,2,1,8.72,3.13,0.0,0.0,0.0,3.13,True,False,S003|S016|S028|S023|S022|S016|S015|S022|S009|S021|S023
T101221,R35931,R061,skytrain,S001,S012,2024-01-31 00:02:57,2024-01-31 00:13:20,CA,BC,adult,compass_card,0,1,6.96,3.1,0.0,0.0,5.0,8.1,True,False,S002|S022|S020|S015|S011|S025|S024
T101222,R75138,R111,bus,S030,S026,2024-10-07 13:09:48,2024-10-07 15:18:39,CA,BC,low_income,compass_card,0,1,30.01,3.18,0.4,1.27,0.0,1.91,True,False,S019|S005|S008|S029|S002
T101223,R94728,R081,skytrain,S026,S021,2024-03-01 23:34:00,2024-03-01 23:46:29,CA,BC,youth,compass_card,0,1,7.16,3.17,0.32,1.01,0.0,2.16,True,False,S010|S012|S027|S002|S025|S003|S019|S021|S013|S003
T101224,R33545,R073,bus,S013,S009,2024-06-23 07:20:13,2024-06-23 07:39:28,CA,BC,adult,mobile_pay,0,1,9.39,3.13,0.0,0.0,0.0,3.13,False,False,S006|S009|S026|S029|S013|S003|S001|S029|S007|S006|S014
T101225,R55588,R028,bus,S025,S013,2025-06-03 01:18:59,2025-06-03 01:40:05,CA,BC,adult,compass_card,0,1,9.1,3.12,0.0,0.0,0.0,3.12,True,False,S010|S022|S026|S021|S005
T101226,R24155,R081,bus,S004,S011,2024-10-16 23:15:17,2024-10-16 23:51:29,CA,BC,youth,compass_card,0,1,17.48,3.11,0.32,1.0,0.0,2.11,True,False,S016|S027|S014|S025|S027|S010|S030|S022|S020
T101227,R90358,R095,bus,S005,S013,2024-01-19 15:02:23,2024-01-19 15:14:43,CA,BC,senior,mobile_pay,0,1,4.38,3.1,0.35,1.08,0.0,2.02,True,False,S022|S004|S028|S012|S018
T101228,R68989,R092,bus,S007,S017,2024-08-12 04:24:00,2024-08-12 05:00:17,CA,BC,senior,compass_card,0,1,12.67,3.14,0.35,1.1,0.0,2.04,False,False,S015|S030|S013|S017|S009|S020|S021|S014
T101229,R43380,R078,skytrain,S003,S026,2024-03-06 06:25:13,2024-03-06 06:56:05,CA,BC,adult,compass_card,0,1,23.87,3.11,0.0,0.0,0.0,3.11,True,False,S014|S027|S012|S021|S006|S015|S022|S014|S003|S002|S018
T101230,R24525,R050,seabus,S011,S016,2025-01-04 17:30:57,2025-01-04 17:42:10,CA,BC,adult,compass_card,0,1,8.62,3.17,0.0,0.0,0.0,3.17,False,False,S022|S008|S022|S023|S024|S005|S017
T101231,R65614,R069,skytrain,S017,S022,2025-05-03 07:53:13,2025-05-03 07:55:01,CA,BC,low_income,compass_card,0,1,0.98,3.19,0.4,1.28,0.0,1.91,True,False,S021|S017|S003|S011|S016|S014|S003|S027|S016
T101232,R32706,R064,seabus,S010,S005,2024-04-08 07:16:39,2024-04-08 07:30:05,CA,BC,adult,compass_card,1,1,6.11,3.19,0.0,0.0,0.0,3.19,True,False,S005|S023|S030|S010|S028|S008|S018|S014|S010
T101233,R23850,R072,skytrain,S019,S002,2024-11-19 16:01:56,2024-11-19 16:36:39,CA,BC,adult,compass_card,1,1,16.82,3.19,0.0,0.0,0.0,3.19,True,False,S018|S003|S002|S018|S004|S018|S014|S015
T101234,R40785,R056,seabus,S004,S016,2024-04-10 03:44:16,2024-04-10 03:56:42,CA,BC,tourist,compass_card,1,2,9.13,4.55,0.1,0.46,0.0,4.09,True,False,S022|S025|S019|S028|S009|S013
T101235,R26515,R024,wce,S009,S020,2025-04-05 03:32:37,2025-04-05 03:39:58,CA,BC,adult,compass_card,0,1,9.24,3.13,0.0,0.0,0.0,3.13,True,False,S003|S026|S017|S001|S005
T101236,R45744,R115,bus,S024,S022,2024-05-17 08:50:11,2024-05-17 09:28:08,CA,BC,adult,compass_card,0,1,11.26,3.13,0.0,0.0,0.0,3.13,True,False,S015|S006|S027|S006|S028|S013|S002|S004|S015
T101237,R51472,R045,skytrain,S029,S023,2024-12-08 12:59:25,2024-12-08 13:21:27,CA,BC,adult,compass_card,1,1,11.87,3.19,0.0,0.0,0.0,3.19,True,False,S010|S012|S020|S025|S015|S026|S022|S015
T101238,R87831,R039,bus,S020,S027,2025-03-07 14:33:13,2025-03-07 14:52:08,CA,BC,low_income,compass_card,0,1,7.88,3.14,0.4,1.26,0.0,1.88,False,False,S009|S012|S029|S026|S006|S008
T101239,R54254,R043,bus,S006,S003,2024-12-11 21:38:47,2024-12-11 22:22:18,CA,BC,low_income,compass_card,2,1,13.45,3.13,0.4,1.25,0.0,1.88,True,True,S024|S020|S009|S029|S022|S004|S015|S019|S001|S002|S014
T101240,R57062,R018,bus,S004,S001,2025-01-14 21:10:30,2025-01-14 21:30:57,CA,BC,adult,compass_card,0,1,10.16,3.16,0.0,0.0,0.0,3.16,True,False,S006|S022|S016|S015|S024|S013|S029|S022
T101241,R91761,R103,bus,S024,S020,2025-03-18 12:40:29,2025-03-18 12:55:32,CA,BC,adult,contactless_cc,1,1,7.02,3.16,0.0,0.0,0.0,3.16,True,False,S024|S016|S010|S021|S028|S020|S012|S024|S022|S024
T101242,R22170,R037,bus,S022,S013,2024-12-17 21:44:57,2024-12-17 22:14:27,CA,BC,adult,mobile_pay,0,1,9.45,3.13,0.0,0.0,0.0,3.13,True,False,S026|S010|S003|S006|S005|S001|S008|S004|S028|S001|S024
T101243,R43457,R041,skytrain,S007,S029,2025-02-27 09:23:40,2025-02-27 09:56:28,CA,BC,adult,mobile_pay,1,1,20.15,3.18,0.0,0.0,0.0,3.18,True,False,S001|S008|S017|S022|S005|S022|S008
T101244,R83965,R100,skytrain,S014,S028,2024-08-04 10:36:37,2024-08-04 10:54:50,CA,BC,adult,compass_card,0,1,13.62,3.15,0.0,0.0,0.0,3.15,True,False,S021|S029|S026|S018|S007|S003|S011|S026|S015|S005|S017
T101245,R88807,R010,skytrain,S014,S001,2024-12-22 23:03:42,2024-12-22 23:16:23,CA,BC,adult,compass_card,1,1,8.81,3.14,0.0,0.0,0.0,3.14,False,False,S004|S007|S030|S005|S025|S023|S015|S017
T101246,R57470,R035,bus,S016,S001,2025-04-09 11:24:15,2025-04-09 12:03:52,CA,BC,youth,compass_card,0,1,17.96,3.14,0.32,1.0,0.0,2.14,True,False,S028|S015|S020|S008|S007|S011|S020|S028
T101247,R58296,R111,bus,S027,S013,2025-02-04 21:37:16,2025-02-04 22:05:16,CA,BC,senior,compass_card,0,1,11.81,3.19,0.35,1.12,0.0,2.07,True,False,S002|S012|S001|S005|S022|S029
T101248,R49899,R068,seabus,S023,S014,2025-06-01 14:08:44,2025-06-01 14:23:22,US,BC,adult,compass_card,0,1,13.83,3.12,0.0,0.0,0.0,3.12,True,False,S014|S029|S016|S025|S019|S021|S025|S018|S010|S002
T101249,R41979,R032,skytrain,S016,S013,2024-09-18 23:17:15,2024-09-18 23:24:48,CA,BC,low_income,compass_card,0,1,4.33,3.14,0.4,1.26,0.0,1.88,True,False,S016|S018|S020|S025|S020|S023|S030|S027
T101250,R41712,R042,skytrain,S028,S016,2025-01-26 14:33:00,2025-01-26 14:48:00,GB,BC,adult,compass_card,0,1,14.6,3.12,0.0,0.0,0.0,3.12,True,False,S008|S024|S002|S018|S001|S015
T101251,R97533,R052,bus,S019,S011,2024-08-11 02:11:12,2024-08-11 02:41:20,CA,BC,adult,cash,0,1,12.62,3.36,0.0,0.0,0.0,3.36,True,False,S018|S003|S010|S030|S021|S014|S030|S016|S004|S017|S021
T101252,R77494,R008,bus,S021,S012,2024-05-29 15:54:55,2024-05-29 16:05:07,CA,BC,adult,contactless_cc,0,1,5.17,3.18,0.0,0.0,0.0,3.18,False,False,S015|S024|S014|S001|S007
T101253,R76764,R049,skytrain,S010,S025,2024-06-29 18:07:37,2024-06-29 18:20:59,CA,BC,youth,contactless_cc,0,1,9.61,3.17,0.32,1.01,0.0,2.16,True,False,S007|S017|S012|S016|S008|S018|S008|S020
T101254,R73853,R110,skytrain,S030,S022,2024-10-16 14:27:50,2024-10-16 14:36:55,CA,BC,adult,mobile_pay,1,1,5.8,3.16,0.0,0.0,0.0,3.16,True,False,S011|S021|S029|S027|S023|S022|S015|S005|S030|S010
T101255,R98333,R081,skytrain,S024,S023,2025-06-28 00:11:29,2025-06-28 00:16:10,CA,BC,adult,mobile_pay,1,1,2.77,3.15,0.0,0.0,0.0,3.15,True,False,S013|S015|S028|S022|S021|S025|S012|S027
T101256,R95658,R058,bus,S016,S027,2024-10-19 14:09:28,2024-10-19 14:38:35,CA,BC,adult,compass_card,0,1,11.76,3.2,0.0,0.0,0.0,3.2,True,False,S028|S006|S021|S007|S011|S024|S025|S003|S023|S016
T101257,R50185,R113,skytrain,S005,S007,2024-01-31 01:43:50,2024-01-31 02:04:32,CA,BC,youth,compass_card,0,2,11.05,4.52,0.32,1.45,0.0,3.07,True,False,S007|S006|S021|S016|S004
T101258,R70035,R024,bus,S026,S014,2024-11-07 17:06:48,2024-11-07 17:26:35,CA,BC,adult,compass_card,0,1,7.62,3.11,0.0,0.0,0.0,3.11,True,False,S016|S010|S008|S007|S019|S002|S001
T101259,R89018,R086,skytrain,S012,S030,2024-05-29 02:30:31,2024-05-29 02:41:22,CA,BC,adult,compass_card,0,2,7.7,4.58,0.0,0.0,0.0,4.58,True,False,S009|S013|S023|S006|S007|S028|S029|S030|S017
T101260,R34486,R043,skytrain,S002,S027,2024-09-28 01:18:04,2024-09-28 01:41:52,CA,BC,adult,compass_card,1,1,14.02,3.11,0.0,0.0,0.0,3.11,True,False,S003|S012|S015|S004|S021|S008
T101261,R94194,R041,skytrain,S004,S019,2024-07-11 04:59:35,2024-07-11 05:24:54,CA,BC,senior,mobile_pay,0,2,14.83,4.55,0.35,1.59,0.0,2.96,True,False,S008|S017|S009|S012|S027|S012|S026|S002
T101262,R28206,R113,bus,S025,S030,2024-07-10 19:14:09,2024-07-10 19:30:49,CA,BC,youth,compass_card,0,1,8.03,3.17,0.32,1.01,0.0,2.16,False,False,S018|S009|S030|S005|S029|S023|S029|S017
T101263,R30878,R117,skytrain,S020,S023,2024-06-12 08:38:46,2024-06-12 09:01:30,CA,BC,adult,compass_card,0,1,13.2,3.19,0.0,0.0,0.0,3.19,True,False,S004|S024|S002|S016|S027|S015|S028|S025|S004|S005
T101264,R29784,R025,bus,S026,S020,2024-03-14 17:12:14,2024-03-14 17:44:22,CA,BC,youth,mobile_pay,0,1,10.16,3.21,0.32,1.03,0.0,2.18,True,False,S020|S027|S029|S004|S028|S018|S002|S018|S004|S007
T101265,R88671,R101,bus,S021,S004,2024-10-29 18:12:46,2024-10-29 18:53:37,CA,BC,adult,compass_card,0,1,8.19,3.15,0.0,0.0,0.0,3.15,False,False,S028|S007|S013|S006|S025|S010|S024|S015|S026|S017
T101266,R23333,R105,skytrain,S016,S025,2024-07-07 23:22:05,2024-07-07 23:26:27,CA,BC,adult,compass_card,1,1,1.92,3.13,0.0,0.0,0.0,3.13,True,False,S028|S004|S006|S022|S012
T101267,R87702,R007,skytrain,S011,S028,2024-02-23 19:10:32,2024-02-23 19:27:58,CA,BC,adult,compass_card,1,1,13.54,3.12,0.0,0.0,0.0,3.12,True,False,S005|S004|S029|S007|S016|S014|S026|S025|S001|S009
T101268,R22105,R067,skytrain,S027,S026,2025-06-14 09:08:22,2025-06-14 09:11:59,CA,BC,adult,compass_card,0,1,1.97,3.11,0.0,0.0,0.0,3.11,True,False,S016|S011|S010|S018|S006|S003|S010|S013|S024|S026
T101269,R33184,R005,wce,S014,S012,2024-09-01 02:02:56,2024-09-01 02:18:11,CA,BC,adult,cash,0,1,13.13,3.32,0.0,0.0,0.0,3.32,True,False,S021|S023|S008|S005|S026|S025
T101270,R62287,R068,bus,S017,S014,2024-12-18 21:41:02,2024-12-18 22:06:02,CA,BC,low_income,compass_card,0,1,10.57,3.13,0.4,1.25,0.0,1.88,True,False,S026|S008|S005|S027|S014|S015|S014|S030
T101271,R77393,R091,bus,S015,S029,2024-09-04 23:32:48,2024-09-05 00:06:05,CA,BC,adult,mobile_pay,1,1,11.73,3.16,0.0,0.0,0.0,3.16,True,False,S017|S027|S022|S012|S001
T101272,R26236,R120,bus,S015,S005,2024-07-13 11:21:50,2024-07-13 11:48:57,CA,BC,senior,contactless_cc,1,1,11.38,3.19,0.35,1.12,0.0,2.07,True,False,S025|S001|S024|S027|S017|S003|S004|S012|S011|S014
T101273,R67886,R057,skytrain,S025,S006,2024-11-22 11:21:37,2024-11-22 11:23:59,CA,BC,youth,compass_card,0,2,1.0,4.53,0.32,1.45,0.0,3.08,True,False,S014|S002|S014|S026|S002|S023|S021|S005|S030
T101274,R58429,R077,bus,S019,S002,2024-12-06 07:07:38,2024-12-06 07:23:31,CA,BC,adult,compass_card,0,1,5.84,3.12,0.0,0.0,0.0,3.12,False,False,S021|S024|S027|S022|S030|S017|S010
T101275,R14840,R103,bus,S014,S013,2025-04-24 22:34:17,2025-04-24 23:02:24,CA,BC,adult,compass_card,1,1,8.66,3.2,0.0,0.0,0.0,3.2,True,False,S029|S022|S024|S018|S029|S010|S025|S024|S011|S013
T101276,R78577,R110,skytrain,S001,S028,2024-02-20 19:25:23,2024-02-20 19:35:22,CA,BC,adult,compass_card,1,1,6.12,3.17,0.0,0.0,5.0,8.17,True,False,S009|S030|S017|S021|S005|S024|S013|S016|S022|S007|S030
T101277,R68859,R009,bus,S018,S021,2025-03-12 22:03:32,2025-03-12 22:17:34,CA,BC,adult,contactless_cc,0,1,6.81,3.2,0.0,0.0,0.0,3.2,True,False,S026|S020|S022|S015|S024
T101278,R23348,R066,skytrain,S012,S030,2024-02-21 21:07:39,2024-02-21 21:19:22,CA,BC,tourist,compass_card,0,1,8.36,3.12,0.1,0.31,0.0,2.81,True,False,S026|S027|S021|S013|S026|S007|S030
T101279,R18911,R025,wce,S010,S003,2024-04-19 06:07:43,2024-04-19 06:18:34,CA,BC,adult,mobile_pay,0,2,7.67,4.55,0.0,0.0,0.0,4.55,True,False,S002|S019|S011|S014|S025|S024
T101280,R42401,R056,bus,S024,S030,2024-12-30 20:06:22,2024-12-30 20:44:59,CA,BC,adult,compass_card,0,1,9.75,3.17,0.0,0.0,0.0,3.17,True,False,S005|S018|S019|S010|S007|S003
T101281,R27762,R111,skytrain,S017,S019,2024-12-25 23:11:47,2024-12-25 23:28:23,CA,BC,low_income,compass_card,1,1,10.58,3.12,0.4,1.25,0.0,1.87,True,False,S010|S018|S011|S026|S021|S006|S001
T101282,R78541,R062,bus,S001,S030,2024-07-18 00:28:22,2024-07-18 00:47:36,CA,BC,adult,compass_card,0,1,7.85,3.11,0.0,0.0,0.0,3.11,True,False,S026|S018|S020|S009|S008|S028|S025
T101283,R65878,R061,seabus,S010,S025,2025-06-23 13:02:31,2025-06-23 13:17:05,CA,BC,adult,compass_card,0,1,11.76,3.12,0.0,0.0,0.0,3.12,True,False,S014|S018|S004|S025|S002|S028|S012|S009
T101284,R27505,R042,bus,S021,S017,2024-02-20 16:33:57,2024-02-20 16:56:45,CA,BC,adult,compass_card,0,1,10.09,3.19,0.0,0.0,0.0,3.19,True,False,S012|S004|S002|S026|S021|S004|S016|S010|S020|S025
T101285,R36328,R078,seabus,S001,S016,2024-02-19 08:16:42,2024-02-19 08:29:14,CA,BC,youth,compass_card,1,1,13.84,3.16,0.32,1.01,5.0,7.15,True,False,S011|S008|S027|S024|S019|S020|S024|S030|S021|S023|S018
T101286,R77777,R011,skytrain,S028,S020,2024-03-08 10:54:02,2024-03-08 11:10:11,CA,BC,senior,compass_card,1,1,10.1,3.17,0.35,1.11,0.0,2.06,True,False,S008|S013|S010|S011|S023|S027
T101287,R74414,R040,skytrain,S027,S023,2024-02-13 18:21:04,2024-02-13 18:44:11,CA,BC,senior,mobile_pay,0,2,19.4,4.53,0.35,1.59,0.0,2.94,True,False,S019|S023|S005|S024|S013|S018|S025|S008|S004|S012|S018
T101288,R11898,R090,skytrain,S019,S007,2024-05-26 14:34:28,2024-05-26 14:37:55,CA,BC,adult,cash,1,1,1.75,3.33,0.0,0.0,0.0,3.33,True,False,S027|S025|S012|S016|S004|S006
T101289,R51206,R030,skytrain,S023,S014,2025-04-29 19:27:38,2025-04-29 19:33:06,CA,BC,adult,cash,0,1,2.71,3.34,0.0,0.0,0.0,3.34,True,False,S027|S014|S003|S004|S002|S015
T101290,R67148,R112,skytrain,S029,S005,2024-07-26 13:48:59,2024-07-26 14:06:03,CA,BC,adult,compass_card,0,2,10.28,4.59,0.0,0.0,0.0,4.59,True,False,S016|S007|S016|S003|S013|S023|S017|S013|S020|S018
T101291,R72309,R053,skytrain,S017,S026,2025-02-21 07:12:53,2025-02-21 07:37:23,CA,BC,adult,contactless_cc,0,1,14.07,3.16,0.0,0.0,0.0,3.16,True,False,S013|S029|S009|S020|S016|S022|S014|S016|S024|S016|S025
T101292,R11690,R119,wce,S014,S028,2024-06-14 22:04:51,2024-06-14 22:18:45,CA,BC,adult,compass_card,1,1,11.73,3.13,0.0,0.0,0.0,3.13,True,False,S006|S005|S018|S005|S017|S024|S015
T101293,R73829,R092,skytrain,S005,S024,2025-03-10 00:32:37,2025-03-10 00:51:28,CA,BC,adult,compass_card,0,1,7.21,3.15,0.0,0.0,0.0,3.15,False,False,S017|S029|S017|S004|S024|S007|S016|S017
T101294,R13062,R007,bus,S002,S025,2025-05-12 01:02:14,2025-05-12 01:14:49,CA,BC,adult,mobile_pay,0,1,6.15,3.11,0.0,0.0,0.0,3.11,True,False,S006|S019|S012|S004|S021|S029|S014
T101295,R44782,R064,bus,S004,S005,2024-04-24 19:58:00,2024-04-24 20:48:02,CA,BC,adult,compass_card,0,1,19.65,3.11,0.0,0.0,0.0,3.11,True,False,S012|S020|S010|S002|S018|S005|S004|S013
T101296,R32614,R112,skytrain,S010,S013,2024-04-21 10:59:36,2024-04-21 11:15:49,CA,BC,tourist,compass_card,0,1,7.61,3.16,0.1,0.32,0.0,2.84,True,False,S010|S011|S017|S001|S027|S005
T101297,R82372,R015,bus,S005,S027,2025-05-28 18:34:50,2025-05-28 18:53:31,CA,BC,adult,contactless_cc,1,1,6.06,3.1,0.0,0.0,0.0,3.1,False,False,S019|S014|S002|S030|S010|S030
T101298,R15334,R075,bus,S010,S007,2024-01-06 07:24:56,2024-01-06 07:48:07,CA,BC,youth,contactless_cc,0,1,8.97,3.19,0.32,1.02,0.0,2.17,True,False,S006|S028|S024|S016|S001|S005|S019|S012|S003|S029
T101299,R42559,R055,bus,S002,S015,2024-05-25 00:45:14,2024-05-25 01:06:30,CA,BC,adult,mobile_pay,0,1,8.47,3.1,0.0,0.0,0.0,3.1,True,False,S016|S020|S010|S020|S015|S030|S011|S027|S013
T101300,R90535,R114,wce,S016,S028,2025-05-03 04:48:57,2025-05-03 04:59:47,CA,BC,adult,compass_card,1,1,9.19,3.16,0.0,0.0,0.0,3.16,True,False,S024|S028|S020|S005|S026|S005|S018
T101301,R76433,R094,skytrain,S021,S015,2024-01-28 17:43:31,2024-01-28 18:07:37,CA,BC,senior,contactless_cc,0,1,16.58,3.11,0.35,1.09,0.0,2.02,True,False,S025|S015|S023|S015|S005|S029|S024|S011|S003|S027|S020
T101302,R16775,R067,bus,S022,S020,2024-10-29 08:19:29,2024-10-29 09:32:18,CA,BC,low_income,compass_card,1,1,19.93,3.16,0.4,1.26,0.0,1.9,True,False,S014|S013|S008|S030|S013|S011|S019
T101303,R26722,R041,skytrain,S002,S023,2025-02-04 07:08:58,2025-02-04 07:33:28,CA,BC,youth,contactless_cc,0,1,13.71,3.21,0.32,1.03,0.0,2.18,True,False,S029|S015|S025|S009|S022|S003
T101304,R14804,R107,skytrain,S028,S006,2025-06-29 05:10:07,2025-06-29 05:24:43,CA,BC,adult,compass_card,0,1,10.59,3.15,0.0,0.0,0.0,3.15,True,False,S023|S001|S020|S022|S027|S025|S023
T101305,R61169,R089,bus,S010,S019,2024-05-29 02:08:53,2024-05-29 02:39:48,CA,BC,adult,contactless_cc,1,1,12.88,3.2,0.0,0.0,0.0,3.2,True,False,S021|S004|S022|S018|S003|S008|S021|S018|S020|S026
T101306,R87364,R035,skytrain,S002,S020,2024-07-29 03:08:26,2024-07-29 03:25:57,CA,BC,adult,compass_card,0,1,9.09,3.21,0.0,0.0,0.0,3.21,True,False,S017|S007|S026|S016|S018|S030|S001
T101307,R87631,R077,skytrain,S004,S023,2025-05-16 15:38:41,2025-05-16 15:52:44,CA,BC,adult,contactless_cc,0,2,8.28,4.57,0.0,0.0,0.0,4.57,True,False,S030|S018|S006|S001|S010|S027|S007|S009|S028
T101308,R25229,R005,seabus,S023,S028,2024-07-27 21:01:02,2024-07-27 21:12:47,CA,BC,adult,compass_card,0,1,12.02,3.16,0.0,0.0,0.0,3.16,True,False,S029|S019|S015|S003|S027|S018|S021
T101309,R84675,R004,bus,S011,S014,2024-07-13 19:48:36,2024-07-13 20:11:29,CA,BC,senior,compass_card,0,1,9.86,3.19,0.35,1.12,0.0,2.07,False,False,S019|S002|S017|S029|S001|S012|S015|S006|S015|S001
